dim,ga_mean,ga_std,gb_mean,gb_std,ga_minus_b_mean,ga_minus_b_std,count
107,1.2326443865617875e-08,1.850777309186924e-08,1.689729316467492e-07,2.1507456438030204e-07,-1.5664649311020185e-07,2.0915594234338641e-07,11
108,3.162166706260905e-08,4.59860380885857e-08,4.142615139812733e-08,5.416464077256933e-08,-9.804481670983023e-09,5.818241533006585e-08,11
109,9.586688776153096e-09,1.5401798947323186e-08,1.295726992367463e-08,2.7722069972924146e-08,-3.3705824797891637e-09,3.1951714163369616e-08,11
110,7.779461519419328e-09,1.0500127878287913e-08,8.222956537906612e-09,1.571816987677721e-08,-4.434949352205564e-10,1.8353770059320595e-08,11
111,1.1775179054041018e-08,1.9669615269890528e-08,1.9866204681306954e-08,3.3568440471754e-08,-8.091026515444355e-09,3.622177402462512e-08,11
112,9.687928681501035e-09,1.3074273219615407e-08,3.6610973808137715e-08,8.60879225683675e-08,-2.6923039797566162e-08,8.761997349893136e-08,11
113,8.919864846745895e-09,1.3112297914119608e-08,1.1023022494782708e-08,1.9308819432239943e-08,-2.1031587582598377e-09,2.2431837720660042e-08,11
114,4.279600229750713e-09,7.156795156504359e-09,1.4479332399730538e-08,2.7605345565007156e-08,-1.0199733502247454e-08,2.7705715055503788e-08,11
115,2.3001289761737098e-08,3.151296823489247e-08,3.6578480688831405e-08,5.383279955140097e-08,-1.3577190038915887e-08,5.7829414146226554e-08,11
116,3.426924877203419e-08,4.2729844551558926e-08,6.7339880338579405e-09,1.2333039478562569e-08,2.7535262958622297e-08,4.196543557100085e-08,11
117,3.449138219480119e-08,4.77734474202407e-08,1.2427626039368533e-08,2.0362863395462227e-08,2.2063757043611076e-08,5.025276550441049e-08,11
118,3.6778073919663257e-09,5.7146949394848434e-09,6.892714310424708e-08,1.5626119420630857e-07,-6.524933837681601e-08,1.5678249098982633e-07,11
119,1.8895774189786607e-07,2.173727295939898e-07,3.439764384438604e-08,6.701753818560974e-08,1.5456011226433475e-07,2.274169048632757e-07,11
120,2.30512123380322e-05,2.1180350813665427e-05,2.9621443900396116e-05,5.2280232921475545e-05,-6.570232017111266e-06,5.3103311074664816e-05,11
121,5.716377771136649e-08,8.342062329802502e-08,2.7960441073560105e-08,4.8923631368325005e-08,2.9203334861449548e-08,9.393690447723202e-08,11
122,3.3410677247047715e-07,4.11736067462698e-07,2.6262989649694646e-07,4.6604651515735895e-07,7.14768759735307e-08,5.563721856560733e-07,11
123,0.028405647724866867,0.02713090367615223,0.06674564629793167,0.10005085915327072,-0.038339998573064804,0.08225437253713608,11
124,0.0033901080023497343,0.002048176247626543,0.011313962750136852,0.018153799697756767,-0.007923855446279049,0.01876160129904747,11
125,0.21698975563049316,0.10065098106861115,0.006358876824378967,0.004814620595425367,0.2106308788061142,0.10307186096906662,11
126,0.00033162973704747856,0.0004720364522654563,0.027724353596568108,0.03855738788843155,-0.02739272266626358,0.03870532289147377,11
127,0.012037163600325584,0.007026814855635166,0.00022501307830680162,0.00032078431104309857,0.011812150478363037,0.00715717813000083,11
128,3.0544109108632256e-07,4.137818052640796e-07,4.500863724388182e-06,5.336130016075913e-06,-4.195422661723569e-06,5.277111540635815e-06,11
129,4.2510055919819933e-08,6.956321385587216e-08,1.8742285590178653e-07,2.611417357911705e-07,-1.4491277511297085e-07,2.383955859386333e-07,11
130,5.9411949138166165e-08,8.461132239290237e-08,2.802026983772521e-07,3.353532633809664e-07,-2.207907527917996e-07,3.148678331399424e-07,11
131,4.0055113004200393e-07,5.850828870279656e-07,1.5344340908995946e-07,2.1137971373264008e-07,2.471077209520445e-07,6.093351885283482e-07,11
132,3.4643185244931374e-06,4.532659659162164e-06,5.020099251851207e-06,5.484601388161536e-06,-1.5557804999843938e-06,4.23266101279296e-06,11
133,2.09063750844507e-06,2.5387416826561093e-06,3.1587833859703096e-07,5.755164238507859e-07,1.7747595393302618e-06,2.537077307351865e-06,11
134,1.605049249064905e-08,2.5004805337403013e-08,2.3540794202858706e-08,3.1675440936851373e-08,-7.490300824031237e-09,2.78811995713113e-08,11
135,1.0585504242044408e-06,1.3320862990440219e-06,1.366284050163813e-05,1.4549607840308454e-05,-1.2604289622686338e-05,1.3713036423723679e-05,11
136,2.3999643161687345e-08,3.017904859348164e-08,1.9643632185761817e-05,1.881526259239763e-05,-1.9619632439571433e-05,1.8802147678798065e-05,11
137,2.2916944999451516e-06,2.7964078981312923e-06,3.5228243433493844e-08,7.434859838895136e-08,2.2564663595403545e-06,2.795392447296763e-06,11
138,1.1729594184828329e-08,1.5894897842372302e-08,2.975968271812235e-08,5.581410533750386e-08,-1.803008586875876e-08,5.400318414672256e-08,11
139,2.2806114330364835e-08,2.9141469681803756e-08,1.3141766785906839e-08,2.809187549246417e-08,9.664345768101157e-09,3.6470492403850585e-08,11
140,9.563503766685244e-09,1.527360460329419e-08,3.950449212197782e-08,5.704208305701286e-08,-2.9940988355292575e-08,5.767279631641031e-08,11
141,2.144031263640045e-08,2.8533044371670258e-08,3.015034266695693e-08,5.2865384958522554e-08,-8.71003447144858e-09,5.543001790897506e-08,11
142,7.48143857975947e-09,1.124032777966022e-08,3.77594888689714e-09,7.482363173494377e-09,3.7054894708177244e-09,1.3546394228569625e-08,11
143,1.3644273266777418e-08,1.9360053116201925e-08,2.1527707616542102e-08,4.4342119309703776e-08,-7.883434349764684e-09,4.9378122923826595e-08,11
144,4.1621868263064243e-07,6.340889626699209e-07,4.3400198990184435e-08,8.54565982422173e-08,3.728184196916118e-07,6.426234335776826e-07,11
145,2.1283387496850992e-08,3.240017676375828e-08,1.0364417768471412e-08,1.569953944624558e-08,1.091896972837958e-08,3.478353249874999e-08,11
146,4.207569872960448e-06,3.850096163660055e-06,2.9545715278800344e-06,3.2019447644415777e-06,1.2529977766462252e-06,3.051580279134214e-06,11
147,6.250113528949441e-07,7.421930376949604e-07,6.057187874830561e-06,1.1653748515527695e-05,-5.43217583981459e-06,1.1358071787981316e-05,11
148,3.036720045201946e-06,3.1742099508846877e-06,0.0003616095636971295,0.0005202987231314182,-0.000358572811819613,0.0005188818904571235,11
149,4.0385945254683975e-08,5.0806878704179326e-08,6.693137066804411e-08,1.1823561152368711e-07,-2.6545423637003296e-08,1.1896495522023542e-07,11
150,5.816737029817887e-07,7.93329093085049e-07,8.809001883491874e-05,0.0001835765433497727,-8.750834240345284e-05,0.0001834538416005671,11
151,3.391697464394383e-05,3.260021185269579e-05,5.615731424768455e-06,1.3507675248547457e-05,2.830124503816478e-05,3.42432722391095e-05,11
152,0.002592224394902587,0.003249251050874591,8.496088412357494e-06,1.1809064744738862e-05,0.0025837281718850136,0.0032528454903513193,11
153,9.233944729203358e-05,0.0001299712312174961,0.0006762694101780653,0.0003719907836057246,-0.000583929882850498,0.0003905615012627095,11
154,6.101302642491646e-05,6.919101724633947e-05,5.318894181982614e-05,5.231986870057881e-05,7.824080967111513e-06,9.177858009934425e-05,11
155,2.6069827072205953e-05,3.130498589598574e-05,0.00028637328068725765,0.0001614067587070167,-0.00026030343724414706,0.00016621683607809246,11
156,3.965174357745127e-07,5.739229322898609e-07,8.56021358686121e-07,1.2825408930439153e-06,-4.595039797550271e-07,1.4276806723501068e-06,11
157,3.9450466715607035e-07,5.574217425419192e-07,1.5503045460718567e-06,1.627239043955342e-06,-1.1557997368072392e-06,1.5945357745295041e-06,11
158,4.087212346348679e-06,5.982512902846793e-06,1.4726967947353842e-06,1.5465653859791928e-06,2.61451577898697e-06,5.31251043867087e-06,11
159,5.321613016917581e-08,6.968978283339311e-08,1.5294088484552049e-07,2.4232255668721336e-07,-9.9724751123631e-08,2.4025990796872065e-07,11
160,2.444488700348302e-07,3.6256790281186113e-07,1.200684209834435e-07,2.2955948963954143e-07,1.2438042062967725e-07,4.2243567577315844e-07,11
161,1.0215688206471896e-07,1.3233186280103837e-07,2.135254675295073e-07,2.701248149605817e-07,-1.1136857835936098e-07,2.1350118117879902e-07,11
162,3.8619968108832836e-05,5.179514118935913e-05,1.4905358511896338e-05,1.4264571291278116e-05,2.371460504946299e-05,5.123266964801587e-05,11
163,4.650189566746121e-08,8.047440758218727e-08,1.2621990208572242e-07,1.8264529444422806e-07,-7.971800641826121e-08,2.0465539307679137e-07,11
164,1.7483243652804958e-07,1.8557599901214417e-07,1.347868590073631e-07,1.8861578610085417e-07,4.004558107340017e-08,1.501774420376023e-07,11
165,8.887670155388605e-09,1.2122087333921172e-08,2.126964915305507e-08,2.5859799634986302e-08,-1.2381980774023305e-08,2.3970530449446414e-08,11
166,6.549364428565241e-08,9.725615512934382e-08,1.787681469522795e-08,2.294287604343026e-08,4.761682603771078e-08,9.566697656282486e-08,11
167,4.161383682088626e-09,5.30410559917982e-09,6.585496148403536e-09,1.0006081296864977e-08,-2.4241122442703045e-09,9.033803038960286e-09,11
168,7.521419043143851e-09,9.019613500527157e-09,3.324879926935864e-08,7.542463009713174e-08,-2.572738111439321e-08,7.475472330042976e-08,11
169,2.3090359846378306e-08,3.315574303996982e-08,1.9526801509073266e-08,4.38584315531898e-08,3.5635585593496444e-09,5.667706304279818e-08,11
170,3.503990697595327e-08,4.691073129947654e-08,1.3410238253186435e-08,2.9458382400093797e-08,2.1629666946409998e-08,5.15023934610781e-08,11
171,1.2939270099820988e-08,1.98695655484471e-08,3.0665891159742387e-08,5.718564466405951e-08,-1.772662017174298e-08,5.956633586379212e-08,11
172,1.0688380598367075e-06,1.5675922213631566e-06,6.486543952632928e-06,6.1280552472453564e-06,-5.417705779109383e-06,5.744101599702844e-06,11
173,1.2656553735723719e-05,1.2300709386181552e-05,5.595369657385163e-06,6.206097623362439e-06,7.061183168843854e-06,9.045737897395156e-06,11
174,1.0244057193631306e-05,1.1172959602845367e-05,4.505314791458659e-05,6.346475129248574e-05,-3.480909435893409e-05,5.478095044963993e-05,11
175,1.2099905006834888e-06,1.247519435310096e-06,1.4087939234741498e-05,2.2870286557008512e-05,-1.2877947483502794e-05,2.2224454369279556e-05,11
176,1.7773494676021073e-07,1.9092232150796917e-07,1.093311965405519e-07,2.210621090625864e-07,6.840374311423147e-08,2.0574591985678126e-07,11
177,0.0003860335564240813,0.00042236209264956415,2.5356243895657826e-06,4.638438440451864e-06,0.0003834978851955384,0.00042253907304257154,11
178,2.9466054911608808e-06,3.4371414585621096e-06,7.527912202931475e-06,1.4750321497558616e-05,-4.581306711770594e-06,1.2139257705712225e-05,11
179,4.302227125663194e-07,6.402377152880945e-07,6.440743618441047e-07,9.014576107801986e-07,-2.1385159243436647e-07,1.0370920335844858e-06,11
180,9.325836458629055e-08,1.3313201918663253e-07,5.168854499970621e-07,6.665874252576032e-07,-4.2362708541077154e-07,6.583915137525764e-07,11
181,0.006536277011036873,0.009225747548043728,0.00046323053538799286,0.0004193316854070872,0.006073046941310167,0.00913904421031475,11
182,3.2314602549377014e-07,4.806768174603349e-07,6.329390345172214e-08,7.64111405260337e-08,2.5985212914747535e-07,4.6071937731539947e-07,11
183,0.0017592740477994084,0.0019781552255153656,0.004768043290823698,0.003156439634039998,-0.003008769592270255,0.003238546894863248,11
184,1.0801630168089105e-07,1.3301976764523715e-07,6.993389689569085e-08,8.309665844308256e-08,3.808242254876859e-08,9.819928692422764e-08,11
185,0.003674861043691635,0.0051621622405946255,0.010505817830562592,0.014421844854950905,-0.006830957718193531,0.016779225319623947,11
186,2.2665933556709206e-06,3.5901935007132124e-06,5.820164005854167e-06,7.606732197018573e-06,-3.5535701954358956e-06,8.035493920033332e-06,11
187,0.0001997493818635121,0.00019286347378510982,0.02958671562373638,0.035055071115493774,-0.029386965557932854,0.03506621718406677,11
188,0.0002691420668270439,0.0003692343016155064,8.820022776490077e-05,8.609357610112056e-05,0.00018094186089001596,0.00030914199305698276,11
189,6.621370994253084e-05,9.766781295184046e-05,7.675278652641282e-07,1.0537761454543215e-06,6.544616189785302e-05,9.730015881359577e-05,11
190,9.224367403248834e-08,1.2590918174737453e-07,2.6274101401213557e-05,3.6456749512581155e-05,-2.6181858629570343e-05,3.6415345675777644e-05,11
191,4.7312095574625346e-08,6.939192331856248e-08,6.785501796002791e-07,9.463842616241891e-07,-6.312380946837948e-07,9.452708127355436e-07,11
192,5.669562597176991e-06,7.237619229272241e-06,2.4864630177034996e-05,2.336293619009666e-05,-1.9195067579858005e-05,2.4531782401027158e-05,11
193,2.894388160257222e-07,3.613371291066869e-07,2.8792899797736027e-07,4.60344068642371e-07,1.509812830313706e-09,5.065470531917526e-07,11
194,1.8106256050032243e-08,2.7313671324691313e-08,1.2743919342028676e-07,1.5595944091728597e-07,-1.0933294447568187e-07,1.492939531999582e-07,11
195,2.5495952016285628e-09,3.129186909589521e-09,4.1700225494878396e-08,5.526721125193035e-08,-3.9150624076000895e-08,5.385927792644907e-08,11
196,4.348883475557841e-09,6.50418119363394e-09,2.814518218485773e-08,5.0515314597987526e-08,-2.3796292936140162e-08,5.06753963236406e-08,11
197,6.552657971781173e-09,7.968679938130663e-09,1.5466428138211086e-08,2.696670442503546e-08,-8.913769278251493e-09,2.519487907193252e-08,11
198,5.7762647998060856e-08,7.411574642901542e-08,3.069645515552111e-08,4.814657827978408e-08,2.7066198171610267e-08,8.070932011605692e-08,11
199,8.16663501268522e-08,1.1265350252642747e-07,1.836270513422278e-08,3.067556519908976e-08,6.330364499262942e-08,1.1410906353148675e-07,11
200,8.299412002088502e-07,1.2457992397685302e-06,1.5458996131201275e-05,2.341026447538752e-05,-1.4629054930992424e-05,2.3227370547829196e-05,11
201,1.1337724572513252e-06,1.1080046533606946e-06,3.287920117145404e-05,3.6290555726736784e-05,-3.1745432352181524e-05,3.559506149031222e-05,11
202,1.1511222510307562e-05,1.7989796106121503e-05,0.00038858523475937545,0.0004359069571364671,-0.00037707400042563677,0.0004352060495875776,11
203,1.9500217263157538e-07,2.3235902801843622e-07,0.00017864957044366747,0.00011573669326025993,-0.00017845458933152258,0.00011559773702174425,11
204,1.6725746121437624e-08,2.5198353625910386e-08,9.6618599343401e-08,1.7161769960694073e-07,-7.989285677467706e-08,1.7257234219414386e-07,11
205,8.444888344172341e-09,1.3163695022910815e-08,1.3615200522565374e-08,1.7686332398625382e-08,-5.170312622482243e-09,1.8274565860565417e-08,11
206,9.39307028602343e-06,1.0079588719236199e-05,2.3700064048171043e-05,2.3618900740984827e-05,-1.4306995581137016e-05,1.990718192246277e-05,11
207,6.548184927623879e-08,1.0770629899070627e-07,1.4827003269601846e-07,1.984895590112501e-07,-8.27881621034976e-08,1.903395911995176e-07,11
208,3.0999629530015227e-07,4.411169243212498e-07,0.0009604752412997186,0.002014568541198969,-0.0009601652272976935,0.0020146616734564304,11
209,5.430203145806445e-06,6.2594335759058595e-06,2.532907274144236e-06,4.02267869503703e-06,2.8972956442885334e-06,4.802906460099621e-06,11
210,0.00012746600259561092,0.00022300354612525553,0.00015182740753516555,0.00018581969197839499,-2.4361397663597018e-05,0.00011055350478272885,11
211,3.4200479603896383e-06,4.6038871914788615e-06,0.00011524329602252692,0.00016018828318919986,-0.00011182324669789523,0.00015942503523547202,11
212,2.7060677894041874e-06,3.9226588341989554e-06,2.69771771854721e-06,4.1939251786971e-06,8.35011260136298e-09,1.8239350083604222e-06,11
213,2.580954514996847e-06,4.10713255405426e-06,1.256575978914043e-05,2.1403171558631584e-05,-9.984806638385635e-06,2.145956750609912e-05,11
214,7.568597084173234e-06,1.1482798981887754e-05,1.1862241535709472e-06,1.9388428427191684e-06,6.3823727032286115e-06,1.1507254384923726e-05,11
215,0.00041909387800842524,0.00036558197461999953,3.173350341967307e-05,2.49128534051124e-05,0.00038736042915843427,0.00035789667163044214,11
216,1.6654281580485986e-06,2.445685140628484e-06,9.568677342031151e-06,1.3783323083771393e-05,-7.903250661911443e-06,1.1957989045185968e-05,11
217,7.753708359814482e-07,1.1135268778161844e-06,3.1029961178319354e-07,3.964809707213135e-07,4.6507122419825464e-07,1.0425126220070524e-06,11
218,8.057131344685331e-05,0.00010397179721621796,2.538447006372735e-05,3.9972153899725527e-05,5.518684338312596e-05,0.00011160540452692658,11
219,1.3385400734478026e-06,1.4704852446811856e-06,1.4108662981016096e-05,1.4551117601513397e-05,-1.2770120520144701e-05,1.3964714526082389e-05,11
220,1.2277575478947256e-05,1.2085013622709084e-05,2.754522029135842e-06,3.471931677268003e-06,9.523053449811414e-06,1.0347827810619492e-05,11
221,9.936712075386822e-08,1.0800675198652243e-07,4.556926000987005e-07,6.342219762700552e-07,-3.563254722394049e-07,5.725041205550951e-07,11
222,1.0669304550958714e-08,1.3189852765549404e-08,3.697303441185795e-08,8.482437863222003e-08,-2.630373074907766e-08,8.416197516680768e-08,11
223,1.8118042177661664e-08,2.656851449955866e-08,1.943873151333264e-08,2.5907171519179428e-08,-1.3206900018047918e-09,3.207390619763828e-08,11
224,4.422893340461087e-08,5.0532584339180175e-08,3.452785080071408e-08,5.395547120201627e-08,9.701081715718374e-09,5.95847566842167e-08,11
225,7.815779135000867e-09,1.0212493961603286e-08,1.266487892337409e-08,2.0005382239673963e-08,-4.849098456105594e-09,1.9601532841306835e-08,11
226,3.8357622855755835e-08,5.137799874432858e-08,1.090131451775278e-08,1.6588497686598203e-08,2.7456307449824635e-08,4.9414410341341863e-08,11
227,3.4235905221891016e-09,5.273720127263459e-09,1.4259390113124937e-08,2.9968177273076435e-08,-1.083579892480202e-08,3.0322535593541033e-08,11
228,1.0445038611806012e-08,1.2101144974963063e-08,2.0191460947671658e-08,3.8544754943359294e-08,-9.746420559508806e-09,3.48275221995209e-08,11
229,5.846459316671826e-08,7.826936609944823e-08,1.1642853678495158e-05,1.4552181710314471e-05,-1.1584387721086387e-05,1.4516202099912334e-05,11
230,1.7745648506206635e-08,2.6231409933075156e-08,5.5697128686915676e-08,7.90434953046315e-08,-3.795148373342272e-08,7.79220030722172e-08,11
231,2.618006692500785e-05,4.094373434782028e-05,1.0386178246335476e-06,1.2438283647497883e-06,2.5141449441434816e-05,4.042300133733079e-05,11
232,0.001101245521567762,0.0008751924615353346,7.233550149976509e-06,1.1483293747005519e-05,0.0010940119391307235,0.0008664729539304972,11
233,0.001139428117312491,0.0009275464108213782,1.3097081136947963e-05,2.081855564028956e-05,0.0011263310443609953,0.0009302254766225815,11
234,2.0827197658945806e-05,2.900469917221926e-05,0.00014759994519408792,0.0001462308719055727,-0.00012677274935413152,0.00013202517584431916,11
235,9.383272845298052e-05,0.00011648413783404976,3.4427426726324484e-05,5.701867848983966e-05,5.940530536463484e-05,0.00012489003711380064,11
236,3.671066224342212e-05,3.3543576137162745e-05,3.0041883292142302e-05,3.409435521462001e-05,6.668778951279819e-06,1.9843220798065886e-05,11
237,2.0288403902668506e-05,2.37626263697166e-05,8.477866504108533e-05,0.00014799099881201982,-6.449026841437444e-05,0.0001381391193717718,11
238,4.405004801810719e-05,4.0339797124033794e-05,0.00012679345672950149,0.0002738920447882265,-8.27434123493731e-05,0.00025799914146773517,11
239,1.0078603054353152e-06,1.1234557177886018e-06,2.3942222924233647e-06,5.3527573982137255e-06,-1.386361759614374e-06,4.849375727644656e-06,11
240,0.006053486838936806,0.0071122548542916775,0.0023639134597033262,0.0024446421302855015,0.003689573146402836,0.007140967529267073,11
241,0.0017237103311344981,0.0018647669348865747,0.08687519282102585,0.09204598516225815,-0.08515147119760513,0.09192822128534317,11
242,0.0075976247899234295,0.005389321595430374,0.00415731780230999,0.004714880138635635,0.0034403065219521523,0.005189014133065939,11
243,0.00028158575878478587,0.00024926543119363487,0.0042605106718838215,0.0030994610860943794,-0.003978924825787544,0.0030086864717304707,11
244,2.716943527047988e-06,3.1829044928599615e-06,5.905289413021819e-07,9.207717539538862e-07,2.1264145289023872e-06,3.474025106697809e-06,11
245,0.0006943998741917312,0.0006344637367874384,1.6101334949780721e-06,1.8194909898738842e-06,0.0006927897338755429,0.0006332535413093865,11
246,0.0002846775751095265,0.00029368652030825615,0.00027804652927443385,0.0002042878622887656,6.631080395891331e-06,0.0002994255337398499,11
247,7.569044828414917e-05,7.938993803691119e-05,2.370210950175533e-06,2.552811338318861e-06,7.332023960771039e-05,7.907950202934444e-05,11
248,4.9309932364849374e-05,4.746596823679283e-05,0.00012337422231212258,0.00020150499767623842,-7.406429358525202e-05,0.00020443706307560205,11
249,3.5312232284923084e-06,3.836436917481478e-06,1.53391488311172e-06,2.527263859519735e-06,1.9973083453805884e-06,3.6911453662469285e-06,11
250,1.2160512596892659e-08,1.6715222983521016e-08,2.8594335788056924e-08,4.648066109780302e-08,-1.6433823191164265e-08,4.500167349874573e-08,11
251,5.902890620745893e-09,8.336425771915401e-09,1.0632406066690692e-08,1.7421880826873348e-08,-4.729515001855589e-09,1.8625193831667275e-08,11
252,2.4137715826100248e-08,3.235358292386081e-08,2.4075671234413676e-08,3.7973862276885484e-08,6.204459168657195e-11,4.484526883175022e-08,11
253,3.825913452715213e-08,5.6269449544288364e-08,4.962074839909292e-08,6.851658440609754e-08,-1.1361617424654469e-08,8.326966849381279e-08,11
254,3.8481903885667634e-08,6.032082922047266e-08,3.193082420693827e-08,5.894745314094507e-08,6.551071685123588e-09,8.088326808319835e-08,11
255,1.0827672980440184e-08,1.622455059191452e-08,5.1549498891745316e-08,8.897389136564016e-08,-4.072182591130513e-08,8.971970544280339e-08,11
256,0.0020494379568845034,0.0032149450853466988,4.603217718113228e-08,8.360247960581546e-08,0.002049392322078347,0.003214955562725663,11
257,1.4446631269038335e-07,1.813695149621708e-07,1.8453587102840174e-08,3.674847093293465e-08,1.260127362456842e-07,1.8543531155046367e-07,11
258,6.296552783169318e-06,7.837011253286619e-06,9.245551950698427e-07,9.13684800707415e-07,5.371998213377083e-06,7.3620776674943045e-06,11
259,8.504889592586551e-06,1.0761405974335503e-05,0.00039426321745850146,0.0003598082694225013,-0.00038575835060328245,0.0003548637614585459,11
260,0.00040237876237370074,0.0005031769978813827,0.0003240298538003117,0.0003152632270939648,7.83488794695586e-05,0.00045429845340549946,11
261,0.00016475946176797152,0.00033708041883073747,0.014844909310340881,0.026529187336564064,-0.014680148102343082,0.02658131718635559,11
262,5.417974989541108e-06,7.236048531922279e-06,0.00013300756108947098,0.00011392834858270362,-0.00012758959201164544,0.00011308502871543169,11
263,0.0009675819892436266,0.0019055636366829276,0.00037760825944133103,0.00045585547923110425,0.000589973758906126,0.0017145477468147874,11
264,5.288711690809578e-05,5.063726712251082e-05,0.003398131811991334,0.004603905137628317,-0.003345244564116001,0.004582430236041546,11
265,5.164905815036036e-05,5.241798862698488e-05,3.12368938466534e-05,5.2521467296173796e-05,2.041216430370696e-05,4.8639572924003005e-05,11
266,1.5586329027428292e-05,1.9697137759067118e-05,3.906510755768977e-06,5.600201802735683e-06,1.1679818271659315e-05,2.0133009456912987e-05,11
267,0.008562824688851833,0.005854020360857248,0.003936657682061195,0.002961057936772704,0.004626166541129351,0.006115557625889778,11
268,0.005037960130721331,0.00505113648250699,0.010437039658427238,0.010953551158308983,-0.0053990790620446205,0.009429586119949818,11
269,0.041782721877098083,0.03413129225373268,0.003432980040088296,0.003496571909636259,0.03834974020719528,0.03146662935614586,11
270,0.0018919716821983457,0.0014934202190488577,0.054413750767707825,0.07973068952560425,-0.052521780133247375,0.07967475056648254,11
271,0.006369724869728088,0.006198010873049498,0.002465751487761736,0.002827316289767623,0.003903972916305065,0.00577963050454855,11
272,4.6606292158912765e-09,5.809674075152316e-09,4.237183048871884e-08,8.179594601642748e-08,-3.7711199496470726e-08,8.104453286250646e-08,11
273,1.1168771862912763e-07,1.5322957835905981e-07,1.0460817065904848e-06,1.364031845696445e-06,-9.343939950667846e-07,1.3384658359427704e-06,11
274,2.4402448062232907e-08,3.7616274539686856e-08,9.775011022838953e-08,1.2553755368571728e-07,-7.33476568370861e-08,1.1734643834415692e-07,11
275,7.500424317186116e-07,7.827923695913341e-07,1.8875884961744305e-06,2.9654956961167045e-06,-1.1375460644558189e-06,2.8010001642542193e-06,11
276,4.638375321519561e-05,6.560955807799473e-05,1.884147604869213e-05,2.0930621758452617e-05,2.7542282623471692e-05,6.253197352634743e-05,11
277,2.266170304210391e-05,2.25144704018021e-05,4.7869918489595875e-05,6.950721581233665e-05,-2.5208219085470773e-05,7.204559369711205e-05,11
278,6.419191578288519e-08,9.148711654916042e-08,5.059763452663901e-08,7.999982898354574e-08,1.3594282144424596e-08,1.1199777105730391e-07,11
279,1.796694348854544e-08,2.68686690674258e-08,4.377319484660802e-08,7.254790546085133e-08,-2.580625313441942e-08,7.333457574532076e-08,11
