dim,gate_a_anchor,gate_b_anchor,gate_a_minus_b_anchor
389,1.5406890270242002e-06,1.0998993937860746e-09,1.5395891068692436e-06
390,3.4000947835011175e-08,1.8261371581562713e-10,3.381833479920715e-08
391,1.7196432722244026e-08,1.4239857903941555e-10,1.7054034628927184e-08
392,1.7627822757049216e-08,8.061168954576203e-10,1.6821706694258864e-08
393,1.5974936928842e-08,6.651710848792902e-10,1.530976589947386e-08
394,3.5972087175650813e-07,2.2647110575757523e-10,3.5949440757576667e-07
395,1.9979699672489915e-08,7.004656854547875e-09,1.297504326203125e-08
396,8.722314959186406e-08,2.7667714785906128e-09,8.445638144394252e-08
397,1.7618822312215343e-05,4.902501586911967e-07,1.712857192615047e-05
398,7.869974979257677e-06,2.734424242589739e-08,7.842631021048874e-06
399,1.1803189181591733e-06,2.265555849589873e-06,-1.0852369314306998e-06
400,0.0001185370929306373,1.3657370345754316e-07,0.00011840051593026146
401,2.9644521418958902e-05,1.1290526913398935e-07,2.953161674668081e-05
402,3.2717045996832894e-06,2.167903190297693e-08,3.2500256565981545e-06
403,2.0481518276938004e-06,4.703337253886275e-05,-4.498521957430057e-05
404,0.0027939053252339363,7.948201528051868e-05,0.002714423229917884
405,0.0003680884256027639,0.0003661727823782712,1.915643224492669e-06
406,2.614772540709964e-07,0.0027320748195052147,-0.0027318133506923914
407,8.738084744663865e-08,5.311796485329978e-06,-5.2244154176150914e-06
408,0.00023211058578453958,1.766776586009655e-05,0.00021444281446747482
409,3.187733454979025e-06,4.2053787296936207e-07,2.767195610431372e-06
410,2.6767659164761426e-06,5.378668106459372e-07,2.1388991626736242e-06
411,2.428082780170371e-06,2.7405669400515364e-10,2.4278087948914617e-06
412,1.238969371541998e-08,2.7873404633282917e-06,-2.77495087175339e-06
413,2.1770777038909728e-06,1.8888907789005316e-06,2.881869249904412e-07
414,9.584551662555896e-06,3.446727987466147e-06,6.1378236750897486e-06
415,1.5650850400561467e-05,1.5935471310513094e-05,-2.8462090995162725e-07
416,5.713571482601765e-08,5.638086690851196e-07,-5.066729613645293e-07
417,8.330741820827825e-07,3.800159298350536e-09,8.292740290016809e-07
418,5.2451587180257775e-06,2.3405002380627593e-09,5.242818133410765e-06
419,4.520106511307631e-09,1.6235502942052449e-09,2.8965563281246887e-09
420,3.758912825446714e-08,1.1115111053783266e-09,3.647761559477658e-08
421,3.559105010708663e-08,3.042404328468251e-09,3.2548644668395355e-08
422,5.773268796360753e-08,2.5829760552653624e-09,5.514971235243138e-08
423,3.139621451708763e-09,1.1552091505606654e-09,1.984412190125795e-09
424,4.0023059000304784e-07,2.1569761532447274e-09,3.980736096309556e-07
425,2.684401856356544e-08,6.047364422556711e-07,-5.778924219157489e-07
426,1.874410554592032e-05,3.628044809023123e-10,1.8743743567029014e-05
427,1.7759293768904172e-07,3.4367791945655313e-10,1.7724926237860927e-07
428,5.955339332786025e-08,2.7204163416172378e-05,-2.7144609703100286e-05
429,5.9837875596713275e-06,3.6563343464024456e-09,5.9801313909702e-06
430,1.0545516033744207e-06,0.000336875906214118,-0.0003358213580213487
431,5.9703379520215094e-05,0.0005778821068815887,-0.0005181787419132888
432,0.00019987765699625015,0.0008185034967027605,-0.0006186258397065103
433,0.0007089742575772107,1.7717127320793224e-06,0.0007072025327943265
434,0.0002591942611616105,0.0002376316551817581,2.156260597985238e-05
435,7.454941078322008e-05,4.8150293878279626e-05,2.6399116904940456e-05
436,8.957753743743524e-05,0.00010943900269921869,-1.986146526178345e-05
437,5.92401511312346e-06,2.061924107010782e-07,5.717822659789817e-06
438,7.834345524315722e-06,5.7558757760034496e-09,7.828589332348201e-06
439,4.952185008733068e-07,0.00015644692757632583,-0.00015595171134918928
440,2.1465028510192496e-07,3.6052246286999434e-05,-3.58375946234446e-05
441,3.372914306964958e-06,9.813501264943625e-07,2.391564066783758e-06
442,2.3785091798345093e-06,3.760174394074056e-08,2.34090748563176e-06
443,1.2859608489179664e-07,8.785553291090764e-06,-8.656957106722984e-06
444,2.563799625932006e-07,1.1899079055410766e-07,1.373891791445203e-07
445,5.1218371766026394e-08,2.4065929249417195e-09,4.881177773086165e-08
446,1.1814190514769507e-08,5.502406111190794e-06,-5.490591775014764e-06
447,1.2881186250979226e-07,1.0312790621469503e-09,1.2778058078311005e-07
448,1.1831780888371668e-08,4.5055395525572806e-10,1.1381226627804608e-08
449,3.576102969304884e-08,1.4680422155688433e-10,3.5614224458413446e-08
450,3.5740775672366e-08,5.028286675923255e-10,3.523794589455065e-08
451,6.363812588006112e-08,3.7406490349667365e-08,2.623163553039376e-08
452,1.2002548288592152e-08,1.1820053913424999e-07,-1.0619798729294416e-07
453,1.3172569701680459e-08,6.622665296163177e-06,-6.609492629650049e-06
454,4.506967243855797e-08,5.407815842772834e-05,-5.403308750828728e-05
455,8.677633013576269e-05,1.167896612752628e-10,8.677621372044086e-05
456,9.574818250257522e-05,1.0914683046259199e-10,9.5748073363211e-05
457,4.8769528802949935e-05,1.6508862055175655e-09,4.8767877160571516e-05
458,3.18715137836989e-05,5.2785026127821766e-08,3.181873034918681e-05
459,0.00013629964087158442,1.777996658347547e-05,0.00011851967428810894
460,0.0010634076315909624,8.612208148406353e-06,0.0010547954589128494
461,9.2706869736503e-07,9.45832496768162e-08,8.324854547936411e-07
462,3.135950100841001e-05,9.145575745606038e-07,3.044494405912701e-05
463,6.036090098859859e-07,1.4602021565224277e-06,-8.565931466364418e-07
464,3.7474521832336904e-06,1.8046005152427824e-06,1.942851667990908e-06
465,6.572964139195392e-06,1.446308212083025e-10,6.57281952953781e-06
466,6.638989725615829e-05,0.0003689113655127585,-0.00030252145370468497
467,7.541256081822212e-07,8.14481609268114e-05,-8.069403702393174e-05
468,2.4507355078640103e-07,1.704410715319682e-05,-1.6799032891867682e-05
469,1.1182924026797991e-06,4.7800243919482455e-05,-4.6681951062055305e-05
470,3.3771615562727675e-05,3.5966340874438174e-06,3.017498238477856e-05
471,0.002751050516963005,4.63147342699699e-09,0.002751045860350132
472,2.451487191024171e-08,1.9393142647317063e-09,2.2575557423465398e-08
473,9.77887104625097e-09,3.761883999686688e-05,-3.760906110983342e-05
474,1.4849551916995551e-06,6.054211576511648e-10,1.4843498092886875e-06
475,5.3457132054290923e-08,4.865159386469031e-10,5.2970616337688625e-08
476,3.1550147383541116e-08,6.473650504545958e-10,3.0902782555131125e-08
477,2.060445147833434e-08,1.6394853530332654e-10,2.0440502623841894e-08
478,4.919420959481613e-08,8.18727086127069e-10,4.8375483174822875e-08
479,2.2406422885978827e-06,3.0401170469929184e-10,2.240338289993815e-06
480,1.2914402987007634e-06,1.8332005358168146e-10,1.2912569218315184e-06
481,5.539301906054561e-09,9.169387340079993e-06,-9.163847607851494e-06
482,3.6526564883843093e-08,9.887476153380703e-06,-9.8509499366628e-06
483,5.039380630478263e-05,8.756521896469138e-11,5.039371899329126e-05
484,9.785032517584114e-08,6.261214366531931e-06,-6.163364105304936e-06
485,1.1062287512686453e-06,4.922851530864136e-06,-3.816622665908653e-06
486,1.538651849841699e-05,2.8032579848513706e-06,1.2583260286191944e-05
487,0.003512243740260601,1.4219904187484644e-05,0.0034980238415300846
488,0.00043830860522575676,2.5740669684637396e-07,0.0004380512109491974
489,4.523709776549367e-06,2.490650331310462e-06,2.033059445238905e-06
490,3.091306280111894e-05,3.721185203175992e-05,-6.298789230640978e-06
491,0.0022412738762795925,6.210065748746274e-06,0.0022350638173520565
492,6.856335676275194e-05,3.608404242072538e-08,6.85272752889432e-05
493,9.935216075973585e-05,4.022021676064469e-05,5.913194399909116e-05
494,0.00026181701105087996,9.643149496696424e-07,0.00026085268473252654
495,0.0004191251937299967,5.719041382690193e-07,0.00041855330346152186
496,8.595884537498932e-07,0.00026759286993183196,-0.0002667332882992923
497,2.700976722280757e-07,0.0008832839084789157,-0.0008830138249322772
498,4.348190486780368e-06,1.8566662873809037e-08,4.329623607191024e-06
499,3.963764427794558e-08,1.0666376226708962e-07,-6.702612154185772e-08
500,2.235453422372302e-08,9.082075848709792e-05,-9.079840674530715e-05
501,1.4144292848072837e-08,5.142812733538449e-05,-5.1413982873782516e-05
502,1.3743206572769395e-08,9.953038393462066e-10,1.2747902289333979e-08
503,7.68772867587586e-09,9.900514852390074e-10,6.69767707961455e-09
504,2.2859614645653892e-08,4.441078060857251e-11,2.2815203948312046e-08
505,3.040091911543641e-08,3.1050073623362096e-10,3.00904190453366e-08
506,1.3103357510146907e-08,1.6242068801020082e-09,1.1479150963111806e-08
507,1.2947749610248138e-06,9.060886763112563e-11,1.2946843526151497e-06
508,9.919845979311503e-06,2.1308708131329013e-09,9.91771503322525e-06
509,0.0035428351256996393,1.4216769983477207e-09,0.0035428337287157774
510,1.1171868763426573e-08,4.787837497133296e-06,-4.776665718964068e-06
511,0.003950624261051416,8.009137242304121e-10,0.003950623329728842
512,1.2194744158477988e-05,7.265067688422278e-05,-6.0455931816250086e-05
513,2.338149533898104e-05,1.7061165813458956e-09,2.3379789126920514e-05
514,1.6367979696951807e-05,2.365800666481732e-09,1.6365613191737793e-05
515,5.337611582945101e-05,9.077087526065952e-09,5.3367039072327316e-05
516,3.286779417521757e-07,4.148008603266362e-09,3.2452993536935537e-07
517,2.357443094069822e-07,7.7126912856329e-08,1.586173965506532e-07
518,0.0010574616026133299,1.1493153806441114e-06,0.0010563122341409326
519,0.008266408927738667,1.3961660442873836e-05,0.008252447471022606
520,6.761998605497865e-08,1.8323845552004059e-06,-1.7647645336182904e-06
521,1.3666075574292336e-05,1.3441440387396142e-05,2.2463518689619377e-07
522,4.525392796494998e-06,0.00265644583851099,-0.0026519205421209335
523,4.703205377154518e-06,5.4595599152662544e-08,4.648609774449142e-06
524,5.724406264562276e-07,1.963631746093597e-08,5.528042947844369e-07
525,6.905478358021355e-07,0.001330096973106265,-0.0013294063974171877
526,1.9418075680732727e-05,2.7142978975547294e-09,1.9415361748542637e-05
527,1.76179312916247e-07,0.010343761183321476,-0.010343585163354874
528,1.3941006500317599e-06,1.1985236596956383e-05,-1.0591135833237786e-05
529,2.5953500880859792e-05,5.841466199640877e-10,2.5952916985261254e-05
530,2.2697301815810533e-08,7.592846351656135e-09,1.510445457597598e-08
531,3.764157696650727e-08,5.126531976706872e-10,3.712892393537004e-08
532,6.916798866996032e-08,3.185377239756093e-10,6.884945236151907e-08
533,1.0338164990741916e-08,4.8105330829884e-10,9.857111571420774e-09
534,1.7325785250932313e-08,2.3840507346051254e-09,1.4941734960416397e-08
535,1.2246371738910966e-07,3.3150554523686537e-10,1.2213220657031343e-07
536,0.0025490985717624426,1.6384670287195036e-09,0.002549096941947937
537,0.0015689722495153546,7.982056793309766e-09,0.0015689642168581486
538,1.0865282895622386e-08,0.00905490294098854,-0.009054891765117645
539,1.1808767652610186e-07,0.00029577306122519076,-0.0002956549869850278
540,0.0157672930508852,1.5859286861541477e-07,0.015767134726047516
541,7.854127761675045e-05,0.0018202493665739894,-0.0017417081398889422
542,1.4405992260435596e-05,2.9162794401571546e-09,1.4403076420421712e-05
543,0.00010507990373298526,4.845332668423907e-08,0.00010503145313123241
544,0.0004712787049356848,3.98760224840089e-09,0.00047127471771091223
545,1.0980115803249646e-06,3.02839936239252e-07,7.95171672507422e-07
546,1.4508030687920836e-07,4.391435659556464e-09,1.4068886855511664e-07
547,1.8115775901605957e-06,2.741730668276432e-06,-9.301530781158363e-07
548,0.0001247444743057713,2.244031094278398e-08,0.00012472203525248915
549,1.7760887203621678e-05,7.844686820135394e-07,1.697641891951207e-05
550,1.1790120169052898e-07,0.0027178467717021704,-0.0027177289593964815
551,4.720608615116362e-08,1.1262001997636162e-08,3.5944083265349036e-08
552,1.2106561086966394e-07,7.6940603888076e-10,1.2029620677367348e-07
553,2.4250487058452563e-06,1.32851070588913e-07,2.2921976778889075e-06
554,3.659122285171179e-07,0.20393118262290955,-0.2039308100938797
555,9.984042037558538e-08,5.337353741197148e-06,-5.237513505562674e-06
556,3.651319246955609e-08,8.156362252265126e-10,3.569755691046339e-08
557,5.3595268667550044e-08,1.4585106100639678e-07,-9.225578878613305e-08
558,1.4747598697795183e-08,4.880152282282779e-09,9.867446415512404e-09
559,6.00959069174678e-08,6.365461491242286e-10,5.945936010220976e-08
560,1.6713418204972186e-08,1.5407392028876643e-09,1.5172679113106824e-08
561,7.082004458425217e-07,1.8852490679677203e-09,7.063151770125842e-07
562,3.9748289992758146e-08,1.23418775199724e-09,3.85141021297386e-08
563,8.18623391296569e-08,4.676574127948641e-10,8.139468121726168e-08
564,2.982334763146355e-06,2.6091634408587083e-10,2.982073738166946e-06
565,8.489648095633129e-09,0.00022572046145796776,-0.00022571197769138962
566,8.207131863002814e-09,4.292096491553821e-06,-4.283889211365022e-06
567,0.04029526934027672,2.1247599235607595e-08,0.04029524698853493
568,1.808767024158442e-06,6.154018592496868e-07,1.193365164908755e-06
569,9.387492809764808e-07,6.809598289692076e-07,2.577894520072732e-07
570,4.010201337223407e-06,1.8867303879233077e-06,2.123470949300099e-06
571,2.056158336927183e-06,1.8461431494642966e-08,2.037696958723245e-06
572,2.7663714718073606e-05,1.0312054143923888e-07,2.756059438979719e-05
573,5.306007437866356e-07,1.77996807906311e-05,-1.726907976262737e-05
574,3.086345532210544e-05,2.24378300117678e-06,2.8619671866181307e-05
575,3.158394611091353e-05,7.531078267675184e-07,3.083083720412105e-05
576,3.7453833101608325e-06,2.1692308109777514e-06,1.576152499183081e-06
577,3.840140198008157e-05,2.116111090799677e-06,3.628529157140292e-05
578,5.443462214316241e-07,0.1505696028470993,-0.15056905150413513
579,2.2758869988592778e-07,5.338360864470815e-10,2.2705486912855122e-07
580,0.01577185094356537,2.1505535130472708e-07,0.015771636739373207
581,8.531455932825338e-07,3.7445596490215394e-07,4.786896283803799e-07
582,2.9102805001457455e-06,5.929999588261126e-06,-3.01971908811538e-06
583,1.9172367160535941e-07,7.213584041210197e-08,1.195878382986848e-07
584,1.8650359479011058e-08,0.0026795079465955496,-0.0026794893201440573
585,2.3096102808040087e-08,3.1917037901507683e-09,1.99043981297109e-08
586,1.1766992003003907e-07,1.650203103054082e-07,-4.7350390275369136e-08
587,1.2452261444195756e-08,2.9148655711352944e-10,1.216077460952647e-08
588,9.886330865072068e-09,4.959280763827678e-10,9.390403121756208e-09
589,2.3638218493715613e-08,1.323150922161176e-09,2.2315067127465227e-08
590,6.213958414491572e-08,9.39263875010532e-11,6.204565750067559e-08
591,2.001990750954974e-08,7.815074698491742e-10,1.92383993180556e-08
592,0.00017442186072003096,2.0900615960162128e-10,0.00017442165699321777
593,0.00045702606439590454,2.397369247564285e-10,0.0004570258315652609
594,2.812999753132317e-07,2.2124948539925526e-09,2.790874873426219e-07
595,1.3949729371631747e-08,1.1745208212232683e-05,-1.173125838249689e-05
596,4.5357968048165276e-08,6.389794293681916e-07,-5.936214506618853e-07
597,5.343055704543076e-07,0.0018415320664644241,-0.0018409977201372385
598,0.00026029598666355014,0.1349932700395584,-0.13473297655582428
599,3.2739126254455186e-07,4.069192073075101e-05,-4.03645281039644e-05
600,5.114154433272233e-08,1.6282441720250063e-05,-1.623130083316937e-05
601,8.539627742720768e-07,2.3286071154871024e-05,-2.2432108380598947e-05
602,0.0004749569052364677,3.673229366540909e-05,0.00043822461157105863
603,4.627611929208797e-07,0.007614317815750837,-0.007613854948431253
604,1.169959205071791e-06,2.3024142592475982e-06,-1.1324550541758072e-06
605,0.007739783730357885,0.006051940843462944,0.0016878428868949413
606,1.088577192831508e-07,3.9754939962222124e-07,-2.8869169454992516e-07
607,1.8467078916728497e-05,0.005844699218869209,-0.005826232023537159
608,2.5097820980590768e-05,0.0003028123755939305,-0.0002777145418804139
609,0.020399492233991623,1.976369503609021e-06,0.02039751596748829
610,4.0694405356589414e-07,0.0018894115928560495,-0.0018890046048909426
611,0.00030176324071362615,2.82354317704403e-09,0.00030176041764207184
612,2.7648914624478493e-07,6.084692194541219e-10,2.758806658675894e-07
613,4.847389689643933e-08,4.1252595783802803e-10,4.806136999491173e-08
614,1.2993058184918027e-08,6.077538916571257e-09,6.91551926834677e-09
615,2.1969624341977578e-08,2.0816115497979126e-10,2.17614637421093e-08
616,1.583572206698136e-08,8.301968557056227e-10,1.50055257108761e-08
617,3.978446727614937e-08,9.228224295831922e-10,3.886164634536726e-08
618,5.562780529544398e-07,8.225378711479436e-11,5.561958005273482e-07
619,3.4160795081561446e-08,4.948994813958052e-08,-1.5329153058019074e-08
620,1.6993039864132697e-08,2.509686625185026e-10,1.6742070840791712e-08
621,2.3573385021791182e-08,1.1291680493741296e-05,-1.1268107300566044e-05
622,4.2053809323761016e-08,0.00010609944729367271,-0.00010605739225866273
623,0.002375180833041668,3.050034180773764e-08,0.0023751503322273493
624,1.2888749552075751e-06,0.004056243225932121,-0.0040549542754888535
625,1.5865531111103337e-08,3.3094266882471857e-08,-1.722873577136852e-08
626,3.481519343040418e-06,3.344778451719321e-05,-2.9966264264658093e-05
627,2.4030857730394928e-06,1.2688319657172542e-06,1.1342538073222386e-06
628,5.2864077559888756e-08,0.0008884389535523951,-0.0008883861009962857
629,0.0026795195881277323,4.675860765246398e-08,0.002679472789168358
630,5.0612676716355054e-08,1.3347550842368605e-09,4.9277922187229706e-08
631,3.8277029545952246e-08,0.0011566594475880265,-0.0011566211469471455
632,0.00217194645665586,6.226812399034998e-10,0.002171945758163929
633,3.849681161227636e-05,2.1886881196309105e-09,3.849462154903449e-05
634,5.455717655422632e-07,2.5553304112690967e-06,-2.0097586457268335e-06
635,2.0840325305471197e-05,7.675914304172693e-08,2.0763565771630965e-05
636,2.3455932307570038e-07,1.104608872992685e-05,-1.081152913684491e-05
637,5.45522823358624e-07,6.631260021094931e-06,-6.085737368266564e-06
638,6.345683505060151e-05,4.321957547404054e-08,6.341361586237326e-05
639,6.798305207666999e-08,5.661839885817699e-10,6.741687030853427e-08
640,5.150567972123099e-09,1.1132208328490378e-06,-1.10807025066606e-06
641,1.5883273363215267e-08,1.4837046868887427e-10,1.573490315820436e-08
642,6.803110608188945e-08,1.3822977484867494e-10,6.789287709807468e-08
643,1.9743279011663617e-08,1.2929407544604032e-10,1.961398510275103e-08
644,5.175316530880991e-08,1.1903685814829146e-09,5.0562796616304695e-08
645,4.203129400082162e-09,8.432963216620237e-10,3.359833078420138e-09
646,1.2788935244145705e-08,3.986370344932766e-09,8.802564899212939e-09
647,1.7041566380271433e-08,2.0621382379459874e-09,1.497942747619163e-08
648,5.2100219249950896e-08,6.023561581969261e-06,-5.971461177978199e-06
649,3.9301021104165557e-08,2.47682919507497e-06,-2.437528110021958e-06
650,6.135063586043543e-07,2.508658836219979e-09,6.109976879997703e-07
651,4.570515375235118e-05,2.2671768462600994e-08,4.5682481868425384e-05
652,3.730094988441124e-08,6.55616183564689e-09,3.074478627240751e-08
653,2.367516458434693e-07,3.144994593640149e-07,-7.77478135205456e-08
654,3.417436528252438e-05,4.9529262469150126e-05,-1.535489718662575e-05
655,2.5889778498822125e-06,0.00015924421313684434,-0.0001566552382428199
656,1.5963493638082582e-07,7.4447912083996926e-06,-7.285156243597157e-06
657,0.004226433113217354,4.2031422786692474e-10,0.0042264326475560665
658,1.1447817627185941e-07,0.002599353902041912,-0.0025992393493652344
659,7.709357596752398e-09,0.002710521686822176,-0.0027105140034109354
660,0.0017709860112518072,3.975323181748536e-09,0.001770982053130865
661,2.0104245379570784e-08,0.001525730942375958,-0.001525710802525282
662,1.1620580153248738e-05,2.7881856823341877e-08,1.1592698683671188e-05
663,1.5897944294351873e-08,4.622192051328966e-08,-3.032397444258095e-08
664,3.235524914657617e-08,3.869816822543726e-08,-6.342919078861087e-09
665,1.7127578075815109e-06,0.0018783042905852199,-0.001876591588370502
666,1.755110332624099e-07,3.293727512954092e-10,1.7518165407182096e-07
667,4.2864847671353346e-08,2.0830530356175103e-10,4.2656541410224236e-08
668,3.703100404095494e-08,5.4643960467615216e-09,3.1566607106015e-08
669,1.6526076507261678e-08,1.7552554965050149e-09,1.4770821010756663e-08
670,2.986071478972008e-08,3.648233048991756e-09,2.6212481074594507e-08
671,1.3771309426147127e-08,1.241466485168985e-09,1.2529842940978142e-08
672,5.316287499113059e-08,4.888450755302642e-10,5.2674028694355e-08
673,1.726143317171136e-08,2.1949327078107927e-10,1.7041939415207707e-08
674,1.897280732521267e-08,4.3471901078895314e-10,1.8538088397690444e-08
675,3.6670787295634e-08,8.866845591093409e-10,3.578410101567897e-08
676,1.1501067120889275e-07,1.0130828814736148e-10,1.1490936202562807e-07
677,1.5809246178832836e-07,4.3950867945063976e-10,1.576529484736966e-07
678,3.574432128061744e-08,7.520157829787877e-10,3.4992304165371024e-08
679,2.179850980610354e-06,2.349936494283611e-07,1.9448573311819928e-06
680,2.5951358111342415e-06,3.4647371194296284e-07,2.248661985504441e-06
681,1.811149104469223e-06,4.243281281901545e-08,1.7687162880974938e-06
682,5.941002746112645e-05,7.616503717144951e-05,-1.6755009710323066e-05
683,0.00617229426279664,1.2935809756697836e-08,0.006172281224280596
684,5.998631280590416e-08,0.0001484826934756711,-0.00014842271048109978
685,0.0010013077408075333,3.5750005733525825e-10,0.0010013073915615678
686,5.699463508790359e-05,9.94170967771879e-10,5.699364191968925e-05
687,0.000785578740760684,2.754223238365938e-10,0.0007855784497223794
688,1.849530484321349e-08,0.0023379968479275703,-0.0023379784543067217
689,1.2908152324797584e-09,0.00019675909425131977,-0.00019675779913086444
690,1.6695066662464342e-08,1.2044324426696562e-09,1.5490634552861593e-08
691,1.949105580933974e-06,3.622784516821298e-09,1.945482836163137e-06
692,1.651208592079456e-08,6.03124092890539e-08,-4.380032336825934e-08
693,7.677999383304268e-05,3.5285758315239946e-08,7.674470543861389e-05
694,8.926723893409871e-08,4.455574131867479e-09,8.481166702267728e-08
695,9.325690442096857e-09,1.1005708566713679e-09,8.225119252358581e-09
696,1.124448374412168e-07,2.3388432857096575e-10,1.1221095519431401e-07
697,1.4917368673650344e-08,2.1616053391682044e-09,1.2755763556526745e-08
698,9.898444730538358e-09,2.52798587618841e-10,9.64564605965279e-09
699,3.9739461499266326e-08,1.014782771702194e-10,3.963798178574507e-08
700,1.6126232793567397e-08,6.947607766871755e-11,1.6056755924864774e-08
701,1.0659113591771074e-08,7.186811146198124e-10,9.940432477151262e-09
702,5.985348217052433e-09,7.472217289361538e-10,5.238126377093977e-09
703,4.737437553359314e-09,1.679694494605144e-09,3.0577429477318674e-09
704,1.6761880772264703e-08,2.778547392168207e-10,1.6484026588159395e-08
705,2.5536449399510275e-08,1.800472104740436e-09,2.3735976739658327e-08
706,4.888643161393702e-06,5.541499259464899e-09,4.8831016101758e-06
707,0.0018919733120128512,7.026105919294423e-09,0.0018919663270935416
708,0.017886461690068245,2.278235022856734e-08,0.017886439338326454
709,6.57143388593795e-08,8.77193160704337e-05,-8.76535996212624e-05
710,0.03855466470122337,6.151938691800751e-08,0.0385546013712883
711,7.030028791632503e-05,5.780616874062616e-08,7.024248043308035e-05
712,0.0018867480102926493,1.3599207315806439e-09,0.0018867466133087873
713,0.00013526514521799982,1.6677844882906356e-08,0.0001352484687231481
714,0.0008031853940337896,2.630988538143697e-09,0.0008031827746890485
715,0.00011783238005591556,3.2519553716525706e-09,0.00011782912770286202
716,0.0010995662305504084,3.87533810597418e-10,0.0010995658813044429
717,6.022315801601508e-08,8.68667257236666e-07,-8.08444099220651e-07
718,0.0014615191612392664,3.8595518447870347e-10,0.001461518811993301
719,7.770483352942392e-05,1.635709068192881e-10,7.770467345835641e-05
720,4.276503750588745e-05,3.817789695492735e-10,4.2764655518112704e-05
721,3.6866396158075077e-07,1.0732296995552559e-10,3.6855664120594156e-07
722,3.111948032596956e-08,1.7639875671271454e-10,3.094308098638976e-08
723,2.2271215982527792e-07,1.5601325786818165e-09,2.2115202114036947e-07
724,4.4439030233434096e-08,9.380558552152252e-10,4.350097526639729e-08
725,5.2237979275560065e-08,1.0470380118476896e-09,5.1190941263712375e-08
726,4.275592146996132e-08,1.4245807311574765e-10,4.261346475686878e-08
727,3.869521947308385e-08,1.881304889650437e-09,3.6813915471611836e-08
728,9.115918686575242e-09,3.242209972720289e-11,9.083496621542508e-09
729,8.069019230561025e-09,1.2723986309026714e-09,6.796620599658354e-09
730,2.948345922959561e-08,1.9604785850280138e-10,2.92874116070152e-08
731,7.255516631943237e-09,5.092131716288861e-10,6.7463035158255025e-09
732,6.260518325973408e-09,5.839226879800208e-10,5.676595637993387e-09
733,3.124503322737837e-08,3.847719920457848e-09,2.7397312862831313e-08
734,4.659311798604904e-06,6.32748575757347e-11,4.6592485887231305e-06
735,1.3137842813648604e-08,2.8027793419482805e-08,-1.4889950605834201e-08
736,3.1792732890778552e-09,2.499194579286268e-06,-2.4960152131825453e-06
737,0.00014003914839122444,4.4522588393824947e-10,0.00014003869728185236
738,5.7958340349273385e-09,2.7700958526111208e-05,-2.769516322587151e-05
739,1.0925433571173926e-06,1.0545677664453024e-09,1.0914887980106869e-06
740,5.857866199221462e-05,2.987280978139495e-10,5.857836367795244e-05
741,0.0003711997123900801,2.9236757459472074e-09,0.0003711968020070344
742,2.3427206542692147e-05,5.32435817657273e-10,2.3426673578796908e-05
743,5.954981219247202e-08,3.6733200925453957e-09,5.58764909897036e-08
744,1.9529831973841283e-08,1.7093428539283195e-07,-1.51404449866277e-07
745,7.289083558958964e-09,1.608720594958868e-05,-1.607991725904867e-05
746,5.9474296598693854e-09,2.0124998556525497e-08,-1.4177569340745322e-08
747,1.1060478044555566e-07,2.9255474487399624e-07,-1.8194995732301322e-07
748,1.2595777754143e-08,0.00012002725998172536,-0.00012001466529909521
749,2.09622434965695e-08,1.2884610045560407e-09,1.967378260303576e-08
750,2.0472983308650328e-08,1.5932598573797918e-09,1.887972267411442e-08
751,4.747516868519597e-08,3.012031735138976e-10,4.717396606679358e-08
752,3.931031855586298e-08,4.795179808780858e-10,3.8830801685207916e-08
753,8.46316527969293e-09,2.1491037838217153e-09,6.31406127382661e-09
754,9.803574618771904e-10,1.855581105436599e-10,7.947993374557427e-10
755,1.055409803996099e-08,3.357154998440137e-09,7.1969430415208535e-09
756,9.406705636649804e-09,6.610478830992861e-10,8.745657531505913e-09
757,2.1119198834185227e-08,1.6039377603860316e-09,1.9515260518687683e-08
758,8.683472429993344e-08,3.9594674761112003e-10,8.643877436043113e-08
759,7.260126722030691e-09,8.156548769733263e-10,6.44447162301276e-09
760,1.5542202191909382e-08,1.0744811984597646e-10,1.543475391940774e-08
761,2.0284380841673055e-09,1.9155137198634264e-10,1.8368867538143263e-09
762,1.9176360055439545e-08,6.607416280779432e-10,1.851561926002887e-08
763,5.547675652195494e-09,1.4926552216465439e-09,4.055020319526648e-09
764,1.412998216210326e-07,4.83520445904162e-10,1.4081629728934786e-07
765,2.4355244931939524e-08,6.790337625517395e-09,1.7564907750511338e-08
766,1.1981300396257666e-08,2.333866877535229e-09,9.647433074633227e-09
767,1.2367766544230108e-07,1.9412450813494075e-10,1.2348354516689142e-07
768,1.922675529897333e-08,4.206117676375243e-10,1.880614419746962e-08
769,9.474486972749219e-08,2.9688373981429095e-10,9.444798365620954e-08
770,0.00010774079419206828,3.2373481673175775e-10,0.00010774047404993325
771,5.2203862566102543e-08,7.480684127703086e-11,5.212905662688172e-08
772,3.587660613035837e-09,1.7774947069781888e-09,1.810165906057648e-09
773,2.0885806417680897e-09,2.0593358129872286e-09,2.92448287808611e-11
774,1.3211016280934018e-08,2.1193835575417097e-09,1.1091632501347704e-08
775,2.6729674473813247e-08,4.855351676269493e-10,2.6244139306186298e-08
776,1.380971923481411e-07,1.794125820131498e-10,1.3791778030736168e-07
777,3.511841129011373e-08,1.1049922088446351e-09,3.4013417860023765e-08
778,1.2313557817833498e-07,6.668847141177991e-10,1.2246869118825998e-07
