dim,ga_mean,ga_std,gb_mean,gb_std,ga_minus_b_mean,ga_minus_b_std,count
189,2.1575195319201157e-07,1.0360365649830783e-06,5.95145550619236e-08,1.8843526561340695e-07,1.5623736260295118e-07,8.697570592630655e-07,59
190,1.625037384656025e-07,8.147746939357603e-07,3.9229615111935345e-08,1.5111100992726278e-07,1.2327407716838934e-07,6.719394605170237e-07,59
191,1.2728344245260814e-07,6.735517672495916e-07,8.49521342161097e-08,2.7476016839500517e-07,4.233132600006684e-08,4.4383833142092044e-07,59
192,4.1105073478320264e-07,1.8198854832007783e-06,5.101647460037384e-08,1.832923004485565e-07,3.6003413583785004e-07,1.6474600670335349e-06,59
193,1.9563771047614864e-07,9.508547691439162e-07,6.015734754782898e-08,2.2866321103265363e-07,1.3548032029575552e-07,7.32620321741706e-07,59
194,1.7058407308923051e-07,8.297184308503347e-07,1.1548714695663875e-07,3.653495639355242e-07,5.509687639460026e-08,5.138219876243966e-07,59
195,1.0923065474344185e-07,5.60244984626479e-07,9.116409671605652e-08,2.9766511033813003e-07,1.806652250024854e-08,3.0847488119434274e-07,59
196,9.436653414240936e-08,5.077237688055902e-07,9.241404086424154e-08,2.866720762995101e-07,1.952465744636811e-09,2.773558662738651e-07,59
197,2.6673367869989306e-07,1.3711792234971654e-06,5.602067432164404e-08,1.9896319258805306e-07,2.1071299727282167e-07,1.187251314149762e-06,59
198,4.543637714959914e-07,2.0749555460497504e-06,8.367038617507205e-08,2.671288541478134e-07,3.706934705860476e-07,1.8339769667363726e-06,59
199,2.7198302632314153e-07,1.2810680800612317e-06,4.366055250670797e-08,1.5457747792879672e-07,2.2832246315829252e-07,1.1379297575331293e-06,59
200,2.551199145273131e-07,1.150639491243055e-06,8.335236145740055e-08,2.909854686095059e-07,1.7176759570247668e-07,8.802192041912349e-07,59
201,5.689013846676971e-07,2.291428927492234e-06,8.862073030968531e-08,2.7166925065102987e-07,4.802804483006184e-07,2.046722329396289e-06,59
202,6.738670890626963e-06,1.7156136891571805e-05,3.303886941807832e-08,1.2708773056147038e-07,6.705631221848307e-06,1.703951602394227e-05,59
203,1.5084962114997325e-06,5.012430847273208e-06,2.5043389584311626e-08,8.657339378714823e-08,1.4834532748864149e-06,4.932413958158577e-06,59
204,1.0550147777621532e-07,5.750948730565142e-07,4.068851069405355e-07,1.0172536804020638e-06,-3.0138357942632865e-07,6.69972962441534e-07,59
205,1.1556659984535145e-07,6.102962402110279e-07,6.755125525614858e-08,2.2808112021266425e-07,4.801534458920287e-08,4.074828154898569e-07,59
206,4.83869087020139e-07,1.6913440958887804e-06,4.2204047190352867e-07,1.2768221040460048e-06,6.182862932746502e-08,6.814248649789079e-07,59
207,1.301547763432609e-05,2.985083483508788e-05,0.03450997546315193,0.02679784782230854,-0.034496963024139404,0.026799798011779785,59
208,0.0003427270567044616,0.0005220870953053236,0.0002401538222329691,0.00033326284028589725,0.00010257324174745008,0.0004322505265008658,59
209,0.057877734303474426,0.03811415657401085,5.987094482406974e-07,1.961969246622175e-06,0.05787714570760727,0.03811449185013771,59
210,1.3649455468112137e-05,2.6553345378488302e-05,2.2799073917667556e-07,6.974667030590354e-07,1.3421462426776998e-05,2.5919305699062534e-05,59
211,4.197160524199717e-05,7.311783701879904e-05,0.0009988704696297646,0.0022228301968425512,-0.0009568988461978734,0.002208073390647769,59
212,0.006372626405209303,0.00639869412407279,0.031615305691957474,0.05095222592353821,-0.02524268999695778,0.05311043560504913,59
213,1.5528310086665442e-06,4.207128768030088e-06,0.0006028158823028207,0.0007958208443596959,-0.0006012629019096494,0.0007937857299111784,59
214,0.0296642929315567,0.04648304358124733,0.0925501212477684,0.09645165503025055,-0.0628858357667923,0.12480255216360092,59
215,1.4431977888307301e-06,4.180605628789635e-06,0.04661988466978073,0.06874775886535645,-0.046618442982435226,0.06874830275774002,59
216,1.7011242903208768e-07,7.298765467567137e-07,6.666049011982977e-05,0.00010966539412038401,-6.649037095485255e-05,0.00010960288636852056,59
217,1.9856754818192712e-07,1.0002801218433888e-06,4.2961818991216205e-08,1.4582944629637495e-07,1.556056474782963e-07,8.709270673534775e-07,59
218,2.215280119344243e-06,6.418150405806955e-06,7.711325622494769e-08,3.050510315460997e-07,2.138167474186048e-06,6.1267933233466465e-06,59
219,1.0013251312557259e-06,3.3039762001862982e-06,5.3579299219563836e-08,1.741395720955552e-07,9.477456046624866e-07,3.1410218070959672e-06,59
220,9.441107522434322e-07,3.616946287365863e-06,4.735657199717025e-08,1.6105187228276918e-07,8.967543294602365e-07,3.4667025374801597e-06,59
221,1.807518117402651e-07,8.873079764271097e-07,4.559069566312246e-08,1.5339648484768986e-07,1.3516114449885208e-07,7.501347454308416e-07,59
222,2.1931293758825632e-07,9.272159218198794e-07,5.201576414037845e-08,1.8159248327265232e-07,1.6729718765873258e-07,7.587124741803564e-07,59
223,1.1911021147170686e-07,6.086881967348745e-07,5.561255278507815e-08,1.9384863492177828e-07,6.349763737034664e-08,4.3000804339499155e-07,59
224,4.225136933655449e-07,1.8465719904270372e-06,4.013553223103372e-08,1.3588639546924242e-07,3.823780900802376e-07,1.7206010625159252e-06,59
225,3.3360217344124976e-07,1.5280413663276704e-06,7.143115254848453e-08,2.468897264407133e-07,2.6217099957648315e-07,1.2978563290744205e-06,59
226,3.8887006326149276e-07,1.8111074950866168e-06,4.3635107971340403e-08,1.558776716592547e-07,3.452348664723104e-07,1.6638176703054341e-06,59
227,1.134100600097554e-07,5.778083504992537e-07,3.400653625362793e-08,1.3474888760356407e-07,7.940357704683265e-08,4.5020789229965885e-07,59
228,2.0213714435612928e-07,1.002033172881056e-06,4.235340611558058e-08,1.364996933261864e-07,1.5978372402969399e-07,8.832394655655662e-07,59
229,1.8014139868682832e-07,8.79635194905859e-07,7.201470708650959e-08,2.457369419062161e-07,1.0812669160031874e-07,6.537526360261836e-07,59
230,2.218490351424407e-07,1.0935607406281633e-06,9.526596045361657e-08,2.8463045964599587e-07,1.2658303205625998e-07,8.517482683600974e-07,59
231,2.077600811389857e-07,9.454183782509062e-07,5.767118338440014e-08,1.9783384175298124e-07,1.500888231475983e-07,7.653855504941021e-07,59
232,1.014039639812836e-06,3.230728680136963e-06,8.689777075687743e-08,2.7230893806517997e-07,9.271417411582661e-07,2.986699428220163e-06,59
233,1.4441752682614606e-07,7.587662480545987e-07,1.278081617783755e-05,2.7785938073066063e-05,-1.2636396604648326e-05,2.7104477339889854e-05,59
234,2.889578922804503e-07,1.4655446420874796e-06,1.659954978094902e-05,2.9424158128676936e-05,-1.6310590581269935e-05,2.825868250511121e-05,59
235,0.00015793043712619692,0.00023782695643603802,2.633599365253758e-07,5.259859108264209e-07,0.00015766712022013962,0.00023763484205119312,59
236,0.008396119810640812,0.006859004497528076,1.1015641376843632e-07,3.016967866642517e-07,0.008396007120609283,0.0068588824942708015,59
237,9.635825335863046e-06,2.1278479835018516e-05,6.630891391523619e-08,2.1202460231961595e-07,9.56951771513559e-06,2.108321314153727e-05,59
238,7.383072897937382e-06,1.9437475202721544e-05,1.1536342015006085e-07,4.155068893396674e-07,7.267709406733047e-06,1.9038678146898746e-05,59
239,1.542069912829902e-05,3.890993320965208e-05,2.9289024539025377e-08,1.0613229761702314e-07,1.5391409760923125e-05,3.8848920667078346e-05,59
240,0.0057209450751543045,0.005884115118533373,5.785453254247841e-07,1.302741566178156e-06,0.005720366723835468,0.005883836653083563,59
241,0.023744788020849228,0.02053692564368248,0.04971351847052574,0.07772786170244217,-0.025968724861741066,0.0873480811715126,59
242,0.004718645475804806,0.004945175722241402,1.911831759571214e-06,3.7498462006624322e-06,0.004716734401881695,0.004944622982293367,59
243,9.237811582352151e-07,3.914922217518324e-06,1.9548234320154734e-07,5.832310989717371e-07,7.282986871359753e-07,3.3882545267260866e-06,59
244,1.0159045586988213e-06,3.5118275718559744e-06,2.5770848424144788e-06,6.151297384349164e-06,-1.561180852149846e-06,3.447419885560521e-06,59
245,9.769694315764355e-07,4.451498625712702e-06,7.368964105580744e-08,2.3957770167726267e-07,9.032796128849441e-07,4.2375445445941295e-06,59
246,3.033586892797757e-07,1.3499440001396579e-06,1.8777008392589778e-07,5.8944425518348e-07,1.1558849877246757e-07,8.271179012808716e-07,59
247,1.7763604773790576e-06,5.631068233924452e-06,3.027887984785593e-08,1.1054925863618337e-07,1.746081693454471e-06,5.5267564675887115e-06,59
248,4.6386878693738254e-07,2.183635842811782e-06,5.317419748962493e-08,2.1823062468229182e-07,4.106946391857491e-07,1.9718979729077546e-06,59
249,1.9085197777712892e-07,8.996325391308346e-07,6.130543539484279e-08,2.0746705331475823e-07,1.295465636985682e-07,7.110644446584047e-07,59
250,2.740120805810875e-07,1.3947677643955103e-06,6.399705654303034e-08,2.1825177043410804e-07,2.100149174566468e-07,1.1959205039602239e-06,59
251,1.604214503458934e-07,8.409554652644147e-07,5.411280312728195e-08,1.8536509571731585e-07,1.0630863300775673e-07,6.709452691211482e-07,59
252,4.541485054687655e-07,1.9027855842068675e-06,3.907925361090747e-08,1.3381077224039473e-07,4.1506925185785803e-07,1.7790378024074016e-06,59
253,3.0364944336724875e-07,1.392268586641876e-06,1.467391399501139e-07,5.185097506910097e-07,1.56910346049699e-07,9.105542062570748e-07,59
254,2.902710889429727e-07,1.2532349273897125e-06,9.4582510712371e-08,2.9510059107451525e-07,1.9568864217944792e-07,9.873424460238311e-07,59
255,2.1133678274054546e-07,9.868824690784095e-07,5.834561278561523e-08,2.177954456783482e-07,1.529911912712123e-07,7.793373697495554e-07,59
256,2.3205058141684276e-07,1.1403410553612048e-06,7.492963760569182e-08,2.5615545951040986e-07,1.57120965127433e-07,9.041141879606585e-07,59
257,1.675714855764454e-07,8.699117870492046e-07,5.436189454144369e-08,1.8178145921865507e-07,1.1320957327143333e-07,7.070504466355487e-07,59
258,4.455241366940754e-07,1.8615015733303153e-06,4.9293117143633935e-08,1.8538777624144132e-07,3.9623097336516366e-07,1.6833010931804893e-06,59
259,3.0646069149042887e-07,1.314020664722193e-06,1.9792959449205227e-07,6.301391408669588e-07,1.0853101883867566e-07,7.692100325584761e-07,59
260,3.4422821499902057e-06,9.217508704750799e-06,4.280833110215099e-08,1.358227166292636e-07,3.3994731438724557e-06,9.095545465243049e-06,59
261,0.00031044581555761397,0.0004904518718831241,1.5130295238918734e-08,5.594451124579791e-08,0.0003104307106696069,0.0004904081579297781,59
262,0.0001362091425107792,0.000195083994185552,3.990794539276976e-08,1.3445414026591607e-07,0.00013616924115922302,0.0001949986326508224,59
263,0.020373616367578506,0.011439031921327114,6.373530595737975e-06,1.4426431334868539e-05,0.020367244258522987,0.011440194211900234,59
264,0.33918559551239014,0.10857789218425751,7.27176896475612e-08,2.48206049491273e-07,0.3391854763031006,0.10857797414064407,59
265,4.7333818656625226e-05,8.1357873568777e-05,7.029936455182906e-08,2.6849295409192564e-07,4.726352926809341e-05,8.111160423140973e-05,59
266,7.309417924261652e-06,1.9278289983049035e-05,7.144498681554978e-07,2.1561140783887822e-06,6.594969818252139e-06,1.728713687043637e-05,59
267,0.0008140085847117007,0.0008943304419517517,0.008892628364264965,0.010437960736453533,-0.008078619837760925,0.010319740511476994,59
268,0.06423202902078629,0.0506642684340477,0.027939334511756897,0.042429741472005844,0.03629269450902939,0.07209021598100662,59
269,1.1397248272260185e-05,3.611376087064855e-05,9.357934516174282e-08,2.738169655458478e-07,1.1303669452900067e-05,3.587333776522428e-05,59
270,7.030405686236918e-05,0.00010780868615256622,0.00022790324874222279,0.0003288890584371984,-0.00015759920643176883,0.0002579762367531657,59
271,1.319512193731498e-05,3.713377736858092e-05,3.980171356943174e-07,1.0362293778598541e-06,1.2797106137441006e-05,3.632903462857939e-05,59
272,3.6018352034261625e-07,1.704608052932599e-06,2.280070930282818e-06,5.532524937734706e-06,-1.919887608892168e-06,4.223629275657004e-06,59
273,3.3686433198454324e-07,1.602571160219668e-06,1.365650490470216e-07,3.935790857667598e-07,2.0029926872666692e-07,1.2666690736296005e-06,59
274,2.974176425141195e-07,1.4841896245343378e-06,2.6737916414276697e-07,8.645772595627932e-07,3.003854232019876e-08,7.498611012124456e-07,59
275,1.5903559358321218e-07,8.118714163174445e-07,9.21966574196631e-08,2.9163641102059046e-07,6.683892195269436e-08,5.580656647907745e-07,59
276,1.9382805760415067e-07,9.429982696929073e-07,7.794635337177169e-08,2.477394787092635e-07,1.1588166870524219e-07,7.21208095910697e-07,59
277,4.81816130104562e-07,2.182699745389982e-06,4.8805805619167586e-08,1.7679724351182813e-07,4.330102285621251e-07,2.015889094764134e-06,59
278,1.2766771817496192e-07,6.156090535114345e-07,8.708467902351913e-08,2.7657526402435906e-07,4.058298941345129e-08,3.8122439605103864e-07,59
279,1.8838149173916463e-07,8.828812951833243e-07,9.506515397106341e-08,3.0784730142841e-07,9.33163235572465e-08,6.081949095460004e-07,59
280,3.2429022667201934e-07,1.4491146202999516e-06,8.177081411986364e-08,2.792347970625997e-07,2.425194622901472e-07,1.1869308309542248e-06,59
281,1.8662902334654063e-07,9.046160016623617e-07,3.27863389770755e-08,1.248367453854371e-07,1.538427056857472e-07,7.869725777709391e-07,59
282,4.4833998913418327e-07,1.882574565570394e-06,1.6873600827693735e-07,5.261955493551795e-07,2.7960390980297234e-07,1.4115720432528178e-06,59
283,1.7866001655875152e-07,9.030090382111666e-07,9.114836529988679e-08,3.0815246532256424e-07,8.751167968057416e-08,6.266870968829608e-07,59
284,2.7035994776269945e-07,1.2374621292110533e-06,1.1071578853716346e-07,3.490475819489802e-07,1.5964410238211713e-07,9.252321433450561e-07,59
285,2.759705637345178e-07,1.2002858511550585e-06,3.506340462422486e-08,1.192973826391608e-07,2.4090715555757924e-07,1.0947395594484988e-06,59
286,3.155515742037096e-07,1.3912942904426018e-06,5.837020466969989e-08,2.200761031190268e-07,2.5718131269059086e-07,1.1832385098387022e-06,59
287,1.2465162626540405e-06,4.854029157286277e-06,5.011874293359142e-08,1.550525325910712e-07,1.1963975339313038e-06,4.716429884865647e-06,59
288,0.00013063725782558322,0.0002013718622038141,5.9261726192971764e-08,2.150488285224128e-07,0.0001305780024267733,0.00020124380534980446,59
289,0.0007906304090283811,0.0008825380937196314,3.252436187040075e-08,1.1114261866396191e-07,0.0007905979873612523,0.0008824619580991566,59
290,2.646883672241529e-07,9.959688895833096e-07,2.1843574359081686e-05,3.6045115848537534e-05,-2.1578885935014114e-05,3.522150655044243e-05,59
291,5.928099653829122e-06,1.8653077859198675e-05,1.2452747455427016e-07,4.176549737167079e-07,5.803570729767671e-06,1.825342587835621e-05,59
292,0.001240169396623969,0.0015388792380690575,2.1067931811558083e-05,3.2806958188302815e-05,0.0012191012501716614,0.0015277622733265162,59
293,0.005610364489257336,0.009525109082460403,3.436924089328386e-05,5.4618627473246306e-05,0.005575995892286301,0.00951299536973238,59
294,0.004237895831465721,0.0075218770653009415,3.438129715505056e-05,5.645397322950885e-05,0.004203515127301216,0.007523060776293278,59
295,0.0005177913117222488,0.0007128931465558708,2.8548336672429286e-07,6.504786824734765e-07,0.0005175058031454682,0.0007126826094463468,59
296,8.676207698954386e-07,4.375059688754845e-06,5.116827196616214e-06,1.0521696822252125e-05,-4.249206540407613e-06,7.586341325804824e-06,59
297,0.014379634521901608,0.010058409534394741,0.0010700421407818794,0.0011357549810782075,0.013309593312442303,0.010190601460635662,59
298,0.02755400352180004,0.02160634845495224,0.0015845064772292972,0.0021362241823226213,0.025969497859477997,0.02221706323325634,59
299,3.5599183320300654e-05,6.995417061261833e-05,5.215288183535449e-06,1.1046215149690397e-05,3.0383904231712222e-05,6.0863440012326464e-05,59
300,4.823331892112037e-06,1.6553130990359932e-05,1.8037259508218995e-07,5.301522492118238e-07,4.642959538614377e-06,1.6075029634521343e-05,59
301,3.046550602903153e-07,1.3046879985267879e-06,1.7020452105498407e-06,4.4273047024034895e-06,-1.397389723933884e-06,3.303206085547572e-06,59
302,3.7609777336911066e-07,1.8141485043088323e-06,3.338691612952971e-06,8.329941920237616e-06,-2.962594408018049e-06,6.791578016418498e-06,59
303,2.1758957302608906e-07,1.0704886790335877e-06,5.365637889553909e-08,2.0200509709411563e-07,1.6393316570884053e-07,8.791241725703003e-07,59
304,2.224081470103556e-07,1.0758456028270302e-06,7.540255353433167e-08,2.58880731962563e-07,1.4700559347602393e-07,8.380506528737897e-07,59
305,5.340057214198168e-07,2.3309182779485127e-06,7.552271341637606e-08,2.4294979539263295e-07,4.584829866871587e-07,2.1074276901345e-06,59
306,1.8999251949480822e-07,8.787417300482048e-07,5.522614543451709e-08,1.9359136160801427e-07,1.3476638116571849e-07,7.020548764558043e-07,59
307,1.6996487772757973e-07,8.087008041002264e-07,6.56049721214913e-08,2.2742105443285254e-07,1.0435991271151579e-07,5.975457497697789e-07,59
308,3.066077738367312e-07,1.4164730828269967e-06,5.997132035417962e-08,1.8414266378385946e-07,2.4663637532285065e-07,1.2549288612717646e-06,59
309,2.6185784918197896e-07,1.2297880402911687e-06,7.94102064105573e-08,2.3415826433392795e-07,1.824477067202679e-07,1.034132765198592e-06,59
310,6.42343934487144e-07,2.8495239803305594e-06,1.367001232210896e-07,4.417740626649902e-07,5.056436975792167e-07,2.4462076453346526e-06,59
311,1.146950339148134e-07,6.232023679331178e-07,3.758777467055552e-08,1.3200916271216556e-07,7.710725213883052e-08,5.046180149292923e-07,59
312,2.045223936875118e-07,9.580202231518342e-07,5.016494242227054e-08,1.6948861514265445e-07,1.5435747968695068e-07,8.024579756238381e-07,59
313,1.0075704182099798e-07,5.374563443183433e-07,1.1244758013617684e-07,3.162702455483668e-07,-1.1690539203357275e-08,3.096147622727585e-07,59
314,1.933269402343285e-07,1.0674002624000423e-06,1.723004857012711e-06,3.3001217616401846e-06,-1.529677888356673e-06,2.6696618533605943e-06,59
315,2.405256225301855e-07,1.1480583452794235e-06,1.3009254473672627e-07,3.8495520016113005e-07,1.1043303516089509e-07,8.158998525686911e-07,59
316,9.420764968126605e-08,4.976490686203761e-07,3.9197630030685104e-06,9.03010914043989e-06,-3.825554813374765e-06,8.604389222455211e-06,59
317,3.949653546442278e-05,8.157639967976138e-05,3.875439702483163e-08,1.382621803713846e-07,3.945776916225441e-05,8.145363244693726e-05,59
318,1.2500871662268764e-06,4.583241207001265e-06,0.04509088024497032,0.041832335293293,-0.045089635998010635,0.04183270409703255,59
319,0.0030492909718304873,0.002497016219422221,2.837881218908933e-08,1.0446780862594096e-07,0.0030492632649838924,0.0024969596415758133,59
320,0.0002012578770518303,0.00030343516846187413,0.09563256055116653,0.09373900294303894,-0.09543129056692123,0.09376923739910126,59
321,0.00017682729230728,0.0004460318014025688,0.0025708202738314867,0.0019249536562711,-0.002393993316218257,0.001953565049916506,59
322,0.0013653856003656983,0.002573535079136491,8.530786317351158e-07,1.6710790760043892e-06,0.0013645323924720287,0.002573345322161913,59
323,1.0296510026819305e-06,3.848983851639787e-06,7.241372077260166e-05,0.00013114350440446287,-7.138407090678811e-05,0.00012813707871828228,59
324,0.00919836014509201,0.0075154295191168785,1.870899177447427e-05,2.790928920148872e-05,0.00917965266853571,0.007505945861339569,59
325,0.00012709505972452462,0.00015992717817425728,0.0363348126411438,0.027854526415467262,-0.03620772063732147,0.0278254933655262,59
326,2.331791932874694e-07,9.551348512104596e-07,0.0028402660973370075,0.0029095313511788845,-0.00284003303386271,0.002909344621002674,59
327,2.7359575938135094e-07,1.370782456433517e-06,1.6246201539615868e-07,5.615917757495481e-07,1.1113383635574792e-07,8.551127166356309e-07,59
328,0.0032322669867426157,0.0037386110052466393,2.3823702122172108e-07,7.458733080056845e-07,0.003232028568163514,0.003738418687134981,59
329,1.78423775309966e-07,9.128245324063755e-07,1.8038720384083717e-07,5.858404392711236e-07,-1.963430973361824e-09,4.2414674794599705e-07,59
330,1.0233988945174133e-07,5.596010055342049e-07,3.413471461044537e-07,9.469652582083654e-07,-2.3900719270386617e-07,5.371820748223399e-07,59
331,1.1385164100374823e-07,6.002981081110192e-07,7.013331781990928e-08,2.1561604057751538e-07,4.371832318383895e-08,4.223481653298222e-07,59
332,5.705696253244241e-07,2.1182606815273175e-06,1.4165460981985234e-07,4.463177560865006e-07,4.289149160285888e-07,1.706458078842843e-06,59
333,2.652438126915513e-07,1.2527968920039712e-06,5.988212592455966e-08,2.0417938628725096e-07,2.0536172939955577e-07,1.0668375125533203e-06,59
334,9.253898980432496e-08,4.990648108105233e-07,1.0566998298600083e-07,3.3673245525278617e-07,-1.3130999398924814e-08,2.360037996140818e-07,59
335,2.7573489091992087e-07,1.2194176406410406e-06,3.3556105449861207e-08,1.1234955366035138e-07,2.421787996809144e-07,1.114999236051517e-06,59
336,1.4046590024463512e-07,7.001357857916446e-07,4.7512195067156426e-08,1.7226966519956477e-07,9.295374070461548e-08,5.381885443966894e-07,59
337,2.3061114973188523e-07,1.0954339586533024e-06,1.2218352196669002e-07,4.3236872215857147e-07,1.0842757802720371e-07,6.931584835001559e-07,59
338,2.6636095640242274e-07,1.2807815892301733e-06,6.491612225545396e-08,2.342350597928089e-07,2.0144479151440464e-07,1.0608014235913288e-06,59
339,1.6109004263853421e-07,7.877344501139305e-07,6.918291006741129e-08,2.457344976392051e-07,9.190713967655029e-08,5.610092443930625e-07,59
340,1.1707073355182729e-07,5.914596385991899e-07,4.3966203122636216e-08,1.6127603430504678e-07,7.310456595632786e-08,4.436487301973102e-07,59
341,0.0003107770753558725,0.00044140362297184765,7.319258088500646e-08,2.6396702423880924e-07,0.000310703762806952,0.0004412000416778028,59
342,0.0001738037826726213,0.0002495083608664572,6.693365861565326e-08,2.3269186044672097e-07,0.00017373687296640128,0.0002493764623068273,59
343,1.440662629192957e-07,7.670916488677904e-07,6.218935595825315e-05,8.508536120643839e-05,-6.204530654940754e-05,8.470336615573615e-05,59
344,2.8955093966942513e-07,1.5487418068005354e-06,2.3834677449485753e-06,4.947513389197411e-06,-2.093917601087014e-06,3.883571025653509e-06,59
345,0.0001548769068904221,0.0002184393524657935,3.173722973315307e-08,1.2827825912609114e-07,0.0001548451546113938,0.00021834754443261772,59
346,2.7062844310421497e-05,5.5850392527645454e-05,7.595647844027553e-08,2.6262108576702303e-07,2.6986888769897632e-05,5.56093109480571e-05,59
347,1.285895194769182e-07,5.927694814999995e-07,0.07730181515216827,0.07557234913110733,-0.07730169594287872,0.0755724236369133,59
348,7.754853140795603e-05,0.00014539549010805786,1.9788356439676136e-05,4.649158290703781e-05,5.776017133030109e-05,0.00014757899043615907,59
349,7.542708772234619e-05,0.0001482784718973562,1.3339501947484678e-06,2.785607193800388e-06,7.409313548123464e-05,0.0001471947180107236,59
350,9.563987077854108e-07,3.568981128410087e-06,0.16260169446468353,0.16223537921905518,-0.16260069608688354,0.16223517060279846,59
351,3.3164897672577354e-07,1.8089432387569104e-06,0.0008570767240598798,0.0009505743510089815,-0.0008567449986003339,0.0009500960586592555,59
352,9.313106420449913e-05,0.00019225096912123263,6.178741500661999e-07,1.5557542383248801e-06,9.251319715986028e-05,0.00019095285097137094,59
353,0.0002926451270468533,0.0004229311889503151,4.6129702724329036e-08,1.2926764725307294e-07,0.0002925989974755794,0.0004228402394801378,59
354,0.001218290301039815,0.001503312261775136,3.250432101253864e-08,1.120996628856119e-07,0.0012182575883343816,0.001503250328823924,59
355,0.00010869926336454228,0.00018832340720109642,6.065948099376328e-08,2.203081947982355e-07,0.00010863862553378567,0.00018813206406775862,59
356,2.5850235942925792e-06,8.063043424044736e-06,3.0902185699233087e-07,9.64110540735419e-07,2.2760016236134106e-06,7.17590592103079e-06,59
357,5.2237563608059645e-08,2.8614593361453444e-07,5.641036864290072e-07,1.6555703723497572e-06,-5.118661761116527e-07,1.405001967214048e-06,59
358,5.547033288166858e-05,0.00012343515118118376,3.6134089498318644e-08,1.3156734723906993e-07,5.543420775211416e-05,0.00012331381731200963,59
359,3.345008053656784e-06,1.3149955520930234e-05,4.201852732421685e-08,1.3679544963451917e-07,3.302990080555901e-06,1.3024919098825194e-05,59
360,1.3011738531076844e-07,6.646311021540896e-07,4.981166767947798e-08,1.6665708812979574e-07,8.03057460529999e-08,5.169102905711043e-07,59
361,3.220692690319993e-07,1.372615201944427e-06,4.502332018319066e-08,1.4788911073537747e-07,2.77045955954236e-07,1.2375778624118539e-06,59
362,2.2892157858223072e-07,1.1109859769931063e-06,9.161249181488529e-08,2.931039091436105e-07,1.3730902992392657e-07,8.515578997503326e-07,59
363,2.3711731955700088e-07,1.1278550573479151e-06,1.0951464446407044e-07,3.255049705330748e-07,1.2760267509293044e-07,8.520268579559342e-07,59
364,2.982640978643758e-07,1.3969097381050233e-06,4.866176084306062e-08,1.8504613308323314e-07,2.4960229438875103e-07,1.220419221681368e-06,59
365,1.2675883453994174e-07,6.565061312358011e-07,6.515358563774498e-08,2.21164867753032e-07,6.160525600762412e-08,4.5870652343182883e-07,59
366,3.3193398962794163e-07,1.5719880366305006e-06,1.573477277361235e-07,4.969268161403306e-07,1.74586219259254e-07,1.1360004918969935e-06,59
367,3.9111955629778095e-07,1.627758479116892e-06,4.961460575714227e-08,1.713551824877868e-07,3.415049150135019e-07,1.4687418570247246e-06,59
368,5.164387744116539e-07,2.2732026536687044e-06,7.488091569030075e-08,2.444257063416444e-07,4.415579439864814e-07,2.0465881789277773e-06,59
369,2.2346843309151154e-07,1.1378252793292631e-06,6.569664634525907e-08,2.448756504236371e-07,1.5777182227338926e-07,9.069023576557811e-07,59
370,2.2366828034137143e-07,1.06810443867289e-06,6.352817649712961e-08,2.2496318763387535e-07,1.6014011805509654e-07,8.617798812338151e-07,59
371,2.2989264891748462e-07,1.0788789950311184e-06,4.7947406045523167e-08,1.6754309228872444e-07,1.8194519668668363e-07,9.237413678420126e-07,59
372,1.2834111657866742e-06,6.2123467614583205e-06,2.618697578782303e-07,7.100154562067473e-07,1.0215413794867345e-06,5.669443453371059e-06,59
373,1.1416792403906584e-05,2.5707708118716255e-05,6.064923496751362e-08,1.9114928306862566e-07,1.135614456870826e-05,2.5534794986015186e-05,59
374,2.9354785510804504e-05,5.7527948229108006e-05,4.896040195490059e-08,1.6844025196860457e-07,2.930582922999747e-05,5.7377390476176515e-05,59
375,0.004312468226999044,0.0020648599602282047,7.796717937935682e-08,2.953451883058733e-07,0.004312390927225351,0.0020647114142775536,59
376,5.577130650635809e-07,1.7272745935770217e-06,6.699125947307039e-07,1.479536877013743e-06,-1.1219942308571262e-07,1.3791325272904942e-06,59
377,1.2004301424894948e-05,2.605642112030182e-05,0.118839330971241,0.1806035339832306,-0.11882731318473816,0.18060362339019775,59
378,0.00078920106170699,0.0008479682146571577,1.8470547047400032e-07,4.88041109747428e-07,0.0007890163105912507,0.0008476909133605659,59
379,0.00014668930089101195,0.00023049242736306041,1.563534738124872e-06,3.4578411032271106e-06,0.00014512575580738485,0.00022771582007408142,59
380,1.3484356031767675e-07,7.394334033961059e-07,0.00019447608792688698,0.0002697170712053776,-0.0001943412353284657,0.00026939253439195454,59
381,3.22592313750647e-07,1.5245958593368414e-06,0.08122070133686066,0.0759543925523758,-0.08122037351131439,0.07595448940992355,59
382,8.578318784202565e-07,3.0407611575355986e-06,3.09733186441008e-05,4.761748277815059e-05,-3.0115485060377978e-05,4.533306127996184e-05,59
383,0.00012437485565897077,0.00017131364438682795,1.8852611916031492e-08,7.476793228988754e-08,0.00012435601092875004,0.00017125463637057692,59
384,7.286340064638352e-07,3.322759766888339e-06,1.2265928717170027e-07,3.561334551704931e-07,6.059747761355538e-07,3.0079440875852015e-06,59
385,2.2666301902063424e-06,7.870091394579504e-06,3.146138993770364e-08,1.0928357596640126e-07,2.235168722108938e-06,7.76747583586257e-06,59
386,1.5218636690406129e-05,4.601836917572655e-05,2.5017444116315346e-08,8.389845618239633e-08,1.5193620129139163e-05,4.594435085891746e-05,59
